label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11	col_12	col_13	col_14
1	651 mph	2.1399	Fabrice	Riverside	429 m/s	2.3134	0.516	-451	1005	2116	Bioengineering	855	0.1151	1383	-1160
8	-853 mph	-1.5363	Vani	San Francisco	-105 m/s	-0.6173	0.0395	-221	131	-1886	Computer Game Design	213	0.2033	1321	1839
1	341 mph	1.1766	Fabrice	Riverside	2867 m/s	-0.4572	0.876	-123	-901	-102	Bioengineering	-797	0.7035	1821	-622
5	172 mph	0.7038	Eriq	Sacramento, Bakersfield, Fresno	206 m/s	-0.04	1.4587	948	637	1827	Data Science	654	1.3156	1219	685
3	644 mph	1.1213	Chris	Modesto	937 m/s	-0.398	0.5405	1235	-552	2102	Computer Engineering	403	-0.1561	991	-112
1	481 mph	0.3834	Andrew	Anaheim	1610 m/s	1.2486	1.1737	757	826	-1748	Applied Mathematics	-1128	-0.7933	3342	NULL
6	1377 mph	-0.3576	Sam	Fremont, San Bernardino	1262 m/s	1.2151	0.7327	619	224	1237	Statistics	959	-0.2974	2409	-121
1	208 mph	n/a	Fabrice	San Francisco	-103 m/s	2.506	-1.037	1666	1089	176	Bioengineering	-10	0.4663	1043	973
5	-108 mph	0.4001	Eriq	Anaheim	170 m/s	-0.8552	1.4236	1508	460	-296	Data Science	-357	0.6463	405	666
8	1720 mph	0.1777	Vani	Chula Vista	343 m/s	0.556	0.5245	833	503	278	Computer Game Design	-332	0.128	1259	-111
2	-1020 mph	1.5977	Inan	San Jose	1438 m/s	0.4251	?	246	-113	1064	Natural Language Processing	-444	1.1487	222	399
7	2092 mph	1.0126	Andrew	Stockton	665 m/s	1.3449	0.5008	1697	1211	-1013	cOMPUTATIONAL mEDIA	507	0.8069	-602	105
3	-869 mph	-0.0961	Michael	Modesto	942 m/s	-0.9766	-0.559	2390	-1086	-326	Computer Engineering	-1044	1.172	2306	398
3	-867 mph	n/a	n/a	Moreno Valley	590 m/s	0.6947	0.973	272	1132	452	Computer Engineering	675	0.9487	1091	845
9	1431 mph	1.1972	Michael	San Diego	2189 m/s	0.11	0.1837	-13	988	210	GAMES AND PLAYABLE MEDIA	-444	-0.4519	-162	-931
9	-291 mph	-0.3911	Inan	San Diego	979 m/s	2.1321	-0.1405	693	76	1262	Games and Playable Media	1749	0.7299	-160	-2165
6	909 mph	-0.3035	Reilly	Santa Clarita, San Bernardino	-1381 m/s	-0.2157	?	475	402	-184	Computer Game Design	-368	-0.1805	1414	-259
3	564 mph	1.1167	Fabrice	Moreno Valley	838 m/s	-0.4071	0.8279	1189	-893	681	computer engineering	626	-1.0045	1508	-33
1		1.4784	Chris	Riverside	-4 m/s	1.9426	1.0138	748	836	220	Bioengineering	1532	0.9147	333	139
0	454 mph	1.6776	Tony	Oakland	499 m/s	1.1462	2.3066	-578	-622	865	Human Computer Interaction	-753	0.0389	-38	-31
1	1586 mph	0.5911	ANDREW	Riverside	837 m/s	0.5224	-2.5193	-436	678	141	Applied Mathematics	-1908	3.2917	940	-769
0	792 mph	0.5046	tony	Chula Vista	1132 m/s	0.0998	0.0998	1384	-405	702	Human Computer Interaction	297	0.6945	-373	1561
7	2706 mph	1.3946	Andrew	Stockton	1474 m/s	0.8228	-0.7689	346	250	1419	Biotechnology	-13	0.4992	-689	95
0	-186 mph	0.8566	Tony	Oakland	-22 m/s	-0.4913	2.4447	545	227	193	Human Computer Interaction	-1441	0.3592	410	2826
7	587 mph	3.2031	Eriq	Stockton	1010 m/s	0.7274	0.1773	-132	1716	1498	Technology and Information Management	529	0.9465	582	-1569
1	375 mph	1.0029	Fabrice	San Diego	515 m/s	0.7787	-1.8696	303	1625	1468	Bioengineering	493	2.3075	781	389
6	703 mph	-0.041	Reilly	sANTA cLARITA, sAN bERNARDINO	-81 m/s	-0.5846	1.2957	537	579	558	Statistics	1391	-0.508	619	1686
0	-679 mph	0.4599	Tony	Oakland	1361 m/s	0.8188	-0.0036	1461	-141	1297	Bioinformatics	205	-0.3707	1025	975
7	-1181 mph	-0.4067	Chris	Stockton	1358 m/s	-0.6905	0.7631	1313	92	297	Computational Media	948	0.0685	874	N/A
5	995 mph	2.0632	Eriq	Bakersfield	2155 m/s	0.7208	2.2242	1250	1766	-93	Computer Engineering	-344	1.8744	1110	616
1	-291 mph	-0.4241	fABRICE	Moreno Valley	79 m/s	-0.2033	2.6155	98	978	-307	Bioengineering	66	1.4493	3508	-1622
9	-979 mph	-1.5475	Michael	San Diego	-347 m/s	-0.7741	1.1833	27	190	-705	Games and Playable Media	-375	0.2353	3803	171
8	810 mph	-1.0731	Vani	Chula Vista	-294 m/s	0.3248	0.7921	469	780	110	Computer Game Design	1718	0.2879	1311	1907
2	375 mph	1.977	Inan	San Francisco	-365 m/s	0.1011	0.461	-500	-885	-214	Natural Language Processing	857	0.8364	-89	-1733
8	-600 mph	0.893	Vani	Chula Vista	-679 m/s	0.6966	0.2222	413	926	1447	Computer Science	-522	-0.1313	984	689
1	1316 mph	0.9616	Fabrice	Los Angeles	630 m/s	0.3231	2.1925	249	22	-578	Bioengineering	-33	1.3045	1465	1494
2	898 mph	0.9866	Michael	San Francisco	1205 m/s	-0.5401	-0.3334	533	2806	997	Natural Language Processing	-524	1.9573	986	1292
5	NULL	0.817	eriq	Bakersfield	-444 m/s	-0.0367	1.7776	1416	-22	570	Electrical Engineering	347	1.9676	2614	-461
8	1224 mph	0.111	Vani	Chula Vista	1026 m/s	0.9016	-1.0448	-403	-1114	-146	Computer Game Design	292	1.2803	340	563
4	-462 mph	1.7104	Lise	Santa Ana	948 m/s	NULL	0.683	175	740	318	Computer Science	813	-0.2678	109	2647
7	1884 mph	0.1191	Andrew	Stockton	823 m/s	0.0957	0.2934	3	532	-1103	Computational Media	1455	1.3202	1137	-1395
5	2220 mph	-0.2833	Eriq	Fresno, Sacramento, Bakersfield	660 m/s	0.6912	-0.4249	472	212	-812	Electrical Engineering	-246	-0.4095	1188	1564
3	92 mph	-0.8144	Chris	Moreno Valley	2137 m/s	0.4089	1.354	782	57	1498	Computer Science	428	1.2719	116	-3217
5	-579 mph	1.4563	None	Sacramento, Long Beach, Fresno	-1004 m/s	-1.0629	0.9779	1582	17	360	Data Science	871	0.3854	-552	1099
4	68 mph	1.6763	Lise	Santa Ana	642 m/s	-0.0944	1.7938	142	1062	593	COMPUTER SCIENCE	1194	1.0488	172	-1544
3	-1494 mph	0.8972	Chris	Moreno Valley	2163 m/s	0.5941	1.4793	946	27	585	Computer Engineering	-337	0.9835	897	1385
8	-658 mph	1.0975	Vani	Santa Ana	2022 m/s	0.4423	0.2442	205	418	-21	Computer Game Design	94	0.0396	539	490
3	1937 mph	1.5574	Chris	Modesto	-271 m/s	-0.2959	1.3905	368	-460	33	Computer Engineering	1285	2.343	138	-468
4	-1438 mph	1.2256	Lise	Santa Ana	-213 m/s	-0.7563	1.019	536	1523	2360	Computer Science	973	0.8815	n/a	807
0	216 mph	1.8911	Tony	Irvine	-534 m/s	1.4534	0.7426	1298	-230	695	Human Computer Interaction	1324	-0.431	69	1579
8	-779 mph	0.5325	Vani	Chula Vista	2007 m/s	1.6579	1.2437	858	494	-563	Computer Game Design	-1287	-0.1475	1217	1204
4	1384 mph	2.0302	Lise	Santa Ana	-1187 m/s	0.6935	2.0999	1462	5	1732	None	-267	1.3886	510	-807
1	581 mph	0.8786	Fabrice	Riverside	1704 m/s	0.576	1.0065	1160	472	88	Bioengineering	435	-0.2987	-1103	609
7	469 mph	-0.5794	Andrew	Moreno Valley	-457 m/s	N/A	1.0959	1223	1134	119	tECHNOLOGY AND iNFORMATION mANAGEMENT	-988	-0.1917	-254	-363
0	169 mph	-0.5234	Tony	Oakland	409 m/s	0.907	0.1873	1687	189	1039	Bioinformatics	233	0.0553	1278	-294
0	1138 mph	2.0776	Tony	Irvine	638 m/s	-0.8898	-0.6556	1519	-990	311	Bioinformatics	-678	-0.3081	-86	533
9	-1819 mph	-1.1092	mICHAEL	San Diego	1058 m/s	-0.274	-0.1261	773	331	528	Games and Playable Media	462	-0.9451	-133	101
0	1105 mph	-0.516	Fabrice	Irvine	-1149 m/s	0.922	-1.6763	108	510	708	Human Computer Interaction	351	0.5202	671	1335
0	2279 mph	1.7298	Tony	Irvine	1593 m/s	-0.0608	0.3151	428	333	500	Bioinformatics	-432	0.6431	111	816
6	-1002 mph	-0.9984	reilly	SANTA CLARITA, FREMONT	3 m/s	0.8959	1.5651	-279	1431	1295	Applied Mathematics	1104	1.1923	-741	-715
2	515 mph	1.4112	Inan	San Francisco	-702 m/s	0.8836	2.4659	1143	900	586	Natural Language Processing	-144	0.619	-465	2574
1	1115 mph	0.9367	Fabrice	Riverside	749 m/s	1.0621	0.4628	230	-1073	515	Bioengineering	866	0.9945	517	-1203
3	2883 mph	-0.4602	Chris	moreno valley	2066 m/s	0.2864	0.6447	497	24	962	cOMPUTER eNGINEERING	146	1.4856	1176	-272
5	-589 mph	2.235	Eriq	Fresno, Bakersfield	712 m/s	-0.1831	0.9882	1141	640	1565	Electrical Engineering	1222	0.2777	-103	746
9	2041 mph	-0.3749	Michael	San Diego	841 m/s	-0.0016	0.3929	1406	355	-807	Games and Playable Media	1636	0.3911	13	575
5	1173 mph	3.1297	Eriq	Long Beach	47 m/s	0.9268	1.6932	-120	103	1114	Data Science	1593	0.7404	382	347
3	237 mph	-0.6496	Chris	Modesto	1169 m/s	-0.1385	0.5416	574	425	1433	Computer Engineering	1045	-0.0564	500	-615
3	413 mph	0.0558	cHRIS	Moreno Valley	816 m/s	0.3662	-1.1957	1325	201	-535	Computer Engineering	-1796	0.5309	1181	484
5	-630 mph	0.6161	eriq	Fresno, Long Beach, Bakersfield	1215 m/s	1.772	0.2475	1114	-811	-797	electrical engineering	-469	-0.0659	-931	2210
6	434 mph	-0.6373	Sam	Sacramento, Long Beach, Fresno	950 m/s	1.2952	1.0338	1318	-663	715	Statistics	438	-0.0307	208	156
9	2 mph	-0.5963	Vani	San Diego	1066 m/s	0.1494	0.203	556	N/A	-1176	Games and Playable Media	1108	1.0323	N/A	334
8	-299 mph	2.2268	Vani	Chula Vista	2000 m/s	-0.9882	0.2441	315	1218	583	Computer Game Design	334	-0.6343	-506	-655
8	165 mph	-0.8592	Fabrice	Chula Vista	817 m/s	1.1749	0.1592	-51	807	1506	Computer Game Design	281	0.5731	1160	367
2	259 mph	2.9694	Inan	San Jose	1437 m/s	0.7639	1.1929	-437	-524	-1143	Natural Language Processing	1362	0.2747	338	1885
9	540 mph	-0.669	Michael	San Diego	1488 m/s	-0.1223	1.0045	1102	-197	-246	Games and Playable Media	-699	0.9884	693	331
2	-54 mph	0.702	Inan	San Francisco	-836 m/s	-0.28	1.4002	91	-194	436	Computer Engineering	-650	-0.1462	225	144
6	116 mph	1.1368	Eriq	Chula Vista	482 m/s	-0.1836	-1.2399	1561	1011	132	Statistics	282	-0.5425	1891	327
3	2102 mph	-0.3505	Chris	Riverside	966 m/s	1.3303	2.2914	974	182	1991	Computer Engineering	-712	0.087	2275	1048
3	-630 mph	0.2494	Eriq	Moreno Valley	1041 m/s	-0.4989	0.1653	1349	700	1197	Computer Engineering	245	1.2858	2531	63
8	885 mph	0.5577	Vani	Chula Vista	156 m/s	0.9377	2.5725	-358	66	1	Computer Game Design	980	1.3182	1801	-688
6	-333 mph	0.5642	Inan	San Bernardino	-72 m/s	-0.5413	-0.7069	985	88	382	Applied Mathematics	1347	1.102	2391	-2213
9	68 mph	-0.0457	Michael	San Diego	511 m/s	1.2549	0.6083	1590	-25	-35	Games and Playable Media	520	-1.2196	-60	-200
9	-426 mph	-0.3751	Fabrice	San Diego	1392 m/s	-0.1862	0.7966	900	-139	-253	Games and Playable Media	-753	-0.2864	696	-1383
0	7 mph	0.6418	Tony	Irvine	-58 m/s	0.8018	-0.756	-1329	-293	1503	Human Computer Interaction	-51	1.7854	-721	1010
2	-408 mph	0.7297	Inan	San Jose	257 m/s	0.5235	1.1781	-179	-567	1211	Natural Language Processing	-581	1.2372	1617	1469
2	11 mph	0.3585	Inan	San Francisco	604 m/s	-0.4429	1.8227	-222	-457	2022	Natural Language Processing	641	1.0129	-802	744
7	1167 mph	-0.6304	Andrew	Anaheim	1416 m/s	2.6297	0.8396	286	749	-623	Technology and Information Management	n/a	1.5618	9	-603
0	274 mph	0.9921	Tony	Oakland	-866 m/s	0.195	0.5593	537	533	-126	Human Computer Interaction	-175	1.475	482	216
8	-1554 mph	-0.3707	Reilly	Chula Vista	1295 m/s	0.2406	0.3538	748	1733	194	Computer Game Design	294	-0.0514	1852	215
3	1760 mph	-0.7113	Chris	San Diego	719 m/s	0.8823	0.7046	2149	1411	1069	Computer Engineering	-222	0.8873	997	66
6	504 mph	0.9996	Reilly	Fremont, San Bernardino	715 m/s	-0.303	-0.7588	13	-688	1381	Applied Mathematics	1736	-0.6725	-816	-134
9	-472 mph	0.2829	Michael	San Diego	679 m/s	-0.9944	0.6662	1790	746	-472	Games and Playable Media	754	1.8692	303	-467
0	-618 mph	-1.2662	Tony	Irvine	-360 m/s	1.1403	0.193	912	901	806	Human Computer Interaction	853	1.0547	1943	-71
0	408 mph	2.1043	Tony	Irvine	673 m/s	0.6759	-0.8946	566	138	1213	Human Computer Interaction	129	1.7413	1167	-377
0	-824 mph	0.8118	Tony	Irvine	48 m/s	-0.2395	-0.0894	65	391	552	Bioinformatics	324	0.1707	607	-1413
3	-293 mph	0.2986	Chris	Moreno Valley	299 m/s	1.9975	0.4727	-587	-291	-729	cOMPUTER eNGINEERING	-627	1.0222	-152	997
9	3131 mph	1.4939	Michael	San Diego	355 m/s	-0.4286	0.4069	719	581	1513	Games and Playable Media	147	-0.1308	939	20
8	398 mph	-0.0066	Vani	Chula Vista	985 m/s	1.6681	-0.2895	357	1074	566	Computer Game Design	-1376	1.0395	447	1574
6	-819 mph	-0.0601	Sam	San Bernardino, Fremont	-262 m/s	1.1063	0.9122	295	-103	475	Statistics	222	0.446	2522	-1846
9	-712 mph	-0.0721	Michael	San Diego	1829 m/s	1.3073	0.6807	924	1274	1084	Games and Playable Media	549	0.5644	-73	260
5	-516 mph	1.1766	Eriq	Long Beach, Fresno	844 m/s	1.7682	-0.0304	1778	80	1328	Electrical Engineering	1213	0.7283	1475	977
6	-546 mph	-0.2998	Sam	San Bernardino, Santa Clarita	720 m/s	0.0688	-0.6617	85	697	-262	Statistics	307	0.727	3365	-8
9	-733 mph	-0.1395	Reilly	San Diego	-181 m/s	-0.261	1.4588	1186	253	820	Games and Playable Media	751	0.6427	3327	-160
7	1491 mph	0.1414	Andrew	Anaheim	1165 m/s	0.5818	-0.531	1632	-234	-1433	Technology and Information Management	-530	1.3246	425	192
6	-116 mph	-1.2871	Sam	Fremont	-1345 m/s	0.23	-0.8053	-710	1486	-146	Applied Mathematics	1172	0.1743	1675	284
5	1645 mph	1.6024	Eriq	Bakersfield, Sacramento	578 m/s	0.1989	1.6872	1142	538	995	Data Science	1418	0.6468	976	1186
8	42 mph	-1.5109	Vani	Chula Vista	1359 m/s	0.0658	0.3161	953	-120	-420	Computer Game Design	973	1.1347	727	-375
8	362 mph	-0.5151	Vani	Chula Vista	1278 m/s	0.5856		-1006	1303	-833	Computer Game Design	1553	0.2892	2768	1607
0	-1208 mph	2.4959	Tony	Irvine	453 m/s	0.9663	0.9947	890	-1507	161	Computer Game Design	-568	0.3987	-865	-130
5	972 mph	0.9064	Eriq	Sacramento, Bakersfield	374 m/s	0.8403	1.623	977	282	-340	Electrical Engineering	-262	0.7893	-393	566
7	60 mph	0.6351	Andrew	Stockton	-34 m/s	-0.6344	1.6305	931	1365	2374	Technology and Information Management	-794	-0.3225	59	346
1	1547 mph	0.8195	Fabrice	Los Angeles	450 m/s	1.2649	-0.6236	1425	355	214	Bioengineering	-237	-0.0661	635	324
3	2303 mph	0.1743	Chris	Moreno Valley	980 m/s	-0.4726	0.0654	408	752	1407	Computer Engineering	358	0.4057	588	820
5	-1075 mph	0.4236	Eriq	Sacramento	563 m/s	-0.4292	0.3735	1151	1611	-314	Data Science	765	1.4991	1487	936
6	346 mph	-0.32	Reilly	Fremont	1235 m/s	0.4752	-1.1989	1439	-120	-910	Statistics	621	0.694	901	1876
0	1689 mph	1.2304	Tony	Irvine	103 m/s	1.6784	-0.414	520	-263	1289	Bioinformatics	1737	1.6128	-489	270
5	1882 mph	1.9869	Eriq	Bakersfield, Sacramento	209 m/s	1.3675	1.8556	2050	-169	-149	eLECTRICAL eNGINEERING	-1009	0.8668	618	1359
6	392 mph	0.3962	N/A	Fremont	-509 m/s	0.496	1.305	-1479	1006	1929	Statistics	-472	1.2191	894	-1176
7	141 mph	1.178	Andrew	Anaheim	1446 m/s	2.1115	0.1231	-141	1129	-301	None	-1516	-0.3512	-878	341
5	459 mph	0.558	Eriq	Fresno	-333 m/s	2.3967	1.5933	563	393	-279	Data Science	525	-0.1615	250	-1223
1	1123 mph	0.822	Fabrice	Los Angeles	1631 m/s	0.1892	0.9826	-177	433	1142	Bioengineering	-997	1.3247	496	64
1	-570 mph	1.393	Fabrice	Riverside	902 m/s	0.53	0.1127	-266	-216	-1385	bIOENGINEERING	-271	0.3047	-45	-1499
0	-254 mph	2.6015	Tony	San Diego	-1131 m/s	1.4575	2.775	-372	-454	324	Bioinformatics	-1397	0.6036	1042	-627
5	-981 mph	2.1499	Eriq	Sacramento	270 m/s	0.1923	1.2246	215	1043	-1805	Data Science	443	0.7335	860	NULL
4	-1123 mph	-0.2018	Lise	Santa Ana	-571 m/s	1.035	1.9422	1275	-433	2134	Computer Science	360	1.3139	855	399
4	-574 mph	0.9547	Lise	Santa Ana	588 m/s	-0.2784	1.0815	860	78	993	Computer Science	164	-0.9955	-42	-2771
2	883 mph	1.1472	Eriq	San Jose	-151 m/s	1.7905	1.4671	-70	N/A	499	Natural Language Processing	-104	0.8259	916	-227
9	-600 mph	-0.6252	Michael	San Diego	951 m/s	0.8623	1.0303	1896	-1546	2316	Games and Playable Media	-235	0.2257	301	-986
3	-268 mph	-0.1761	Chris	Moreno Valley	1129 m/s	0.5754	-0.2606	974	-554	2460	Computer Engineering	-1190	-0.8308	241	326
5	467 mph	0.4378	Andrew	Long Beach	87 m/s	0.4375	-0.3349	1449	851	1613	Data Science	1709	0.625	-11	1387
5	681 mph	1.2413	Eriq	Long Beach, Sacramento	878 m/s	2.3823	0.5635	59	-37		Electrical Engineering	674	0.2161	1776	-882
2	1418 mph	1.6852	Inan	San Jose	738 m/s	0.5572	-0.3872	1100	857	1003	Natural Language Processing	-1504	1.7638	-106	-1152
9	-26 mph	-0.2779	MICHAEL	San Diego	47 m/s	0.0784	1.2253	1098	1340	-59	Games and Playable Media	-874	0.5154	6	-1240
2	-549 mph	2.0143	Sam	San Francisco	938 m/s	0.6291	-1.0186	565	-341	2223	Natural Language Processing	-95	-0.0081	-560	893
5	1053 mph	1.7424	Eriq	Long Beach	-3 m/s	0.9671	1.7626	1587	786	-1339	Data Science	981	0.1114	1049	-1309
6	2041 mph	-0.2782	Sam	sAN bERNARDINO	-64 m/s	-0.8006	-0.2691	1644	-316	-392	Applied Mathematics	897	0.3224	98	713
7	-496 mph	-0.5523	Andrew	Stockton	-5 m/s	0.5757	-0.063	2110	1564	-606	Robotics Engineering	-546	1.335	1489	?
5	1260 mph	1.9018	None	modesto	123 m/s	0.9447	0.2975	915	404	998	Data Science	476	-0.0494	1290	776
5	-230 mph	0.5048	Eriq	Long Beach, Sacramento, Bakersfield	469 m/s	0.3063	1.3081	312	756	-469	Computer Engineering	32	1.1579	1956	1289
8	502 mph	-0.2271	vani	Chula Vista	978 m/s	0.1614	-0.7205	-319	956	478	Computer Game Design	1189	1.0956	-1132	505
1	2470 mph	0.9814	Fabrice	Los Angeles	865 m/s	0.5268	0.0435	722	-38	None	Bioengineering	-643	-0.1529	1454	175
1	339 mph	0.8393	Fabrice	Riverside	437 m/s	0.2823	0.301	-392	-523	412	Bioengineering	-240	0.9654	1081	102
3	815 mph	1.4541	Chris	Modesto	549 m/s	1.159	0.26	1733	-259	1712	Computer Engineering	1915	-0.3617	-30	154
6	-403 mph	-1.0268	Reilly	Santa Clarita, San Bernardino	-21 m/s	0.9385	-0.6409	421	-976	1198	Statistics	-403	-0.0761	-541	-733
2	237 mph	2.0953	Inan	San Jose	-948 m/s	0.4599	1.732	214	147	2823	Natural Language Processing	-1011	0.5922	-560	-157
7	-36 mph	0.1996	Andrew	Anaheim	1305 m/s	0.3706	0.3312	1036	886	1328	Technology and Information Management	-1185	-1.3395	238	-859
7	661 mph	2.1475	Andrew	Anaheim	1510 m/s	0.5644	0.1326	1666	-48	907	biotechnology	1854	-0.1593	465	1108
7	-664 mph	0.9189	Andrew	Riverside	1916 m/s	-0.9798	0.3696	738	468	1426	Robotics Engineering	1495	0.7454	664	-676
4	-257 mph	-0.2735	Lise	Santa Ana	1763 m/s	-0.3579	0.8329	1095	374	1059	Computer Science	-226	0.6358	1624	-582
1	664 mph	0.9411	Fabrice	Riverside	156 m/s	1.0085	-1.7619	1158	2238	675	Bioengineering	-345	0.5219	1004	209
8	-664 mph	-0.3997	Vani	Chula Vista	-1259 m/s	-1.4332	0.6286	-380	-185	1130	Computer Game Design	1245	0.2536	111	-398
5	788 mph	0.7046	Eriq	Long Beach, Bakersfield	492 m/s	-0.8359	-0.7688	1254	-89	-973	Electrical Engineering	1299	1.6613	604	-137
3	1646 mph	-0.5082	Chris	Moreno Valley	838 m/s	1.8376	1.619		416	-192	Computer Engineering	1453	-0.4957	667	-3404
0	175 mph	-0.0265		Oakland	-288 m/s	1.4449	-0.7682	1316	-397	1109	Human Computer Interaction	-1872	1.6519	904	-603
4	-143 mph	2.2223	Lise	Santa Ana	493 m/s	1.5758	1.8206	2666	529	-315	Computer Science	1446	-0.9275	683	982
0	1733 mph	3.1664	Sam	Irvine	173 m/s	1.0505	0.2811	469	28	2343	Human Computer Interaction	439	0.6424	-683	-150
1	1768 mph	0.2759	Fabrice	Riverside	266 m/s	0.2641	0.2132	752	-17	-193	Bioengineering	481	0.7981	-144	800
8	252 mph	-0.6607	Michael	Chula Vista	2253 m/s	0.6396	0.4103	890	-389	-1196	COMPUTER GAME DESIGN	1701	1.139	1030	1252
4	141 mph	0.6978	Lise	Santa Ana	-25 m/s	0.2803	1.3354	1645	590	484	computer science	-540	1.0659	1313	-883
7	1263 mph	0.0115	Andrew	Anaheim	215 m/s	-0.255	0.0424	273	683	1317	Biotechnology	1439	1.3807	522	676
4	1101 mph	2.4335	Tony	Santa Ana	153 m/s	1.3755	1.2927	948	-415	391	Computer Science	1647	-0.1447	208	873
3	1167 mph	1.1468	Chris	MORENO VALLEY	-1105 m/s	0.1015	0.4041	1156	236	1493	Computer Engineering	671	0.9934	182	-142
9	373 mph	-0.5506	Michael	San Diego	1612 m/s	0.1392	2.0301	1985	194	1139	Games and Playable Media	-58	-0.5208	1866	-608
7	-1490 mph	1.1628	Andrew	Stockton	785 m/s	2.0947	0.0364	1413	740	1415	Computational Media	-1128	1.0623	1401	2587
8	-1394 mph	-1.3342	Andrew	Chula Vista	1477 m/s	0.181	1.3594	264	1669	38	Computer Game Design	679	-0.4396	1042	-218
4	-519 mph	0.0194	Lise	Santa Ana	547 m/s	0.1424	-0.7688	2827	-795	1737	Computer Science	797	0.7169	1116	151
8	-184 mph	-1.3046	Vani	Chula Vista	1505 m/s	1.0302	0.8538	-1281	-269	-307	Computer Game Design	786	2.1505	-878	-284
8	66 mph	0.2216	Vani	Riverside	1485 m/s	0.5804	-0.8191	1233	272	1015	Computer Game Design	1254	1.0324	944	-31
4	478 mph	1.5534	Lise	Santa Ana	-624 m/s	-0.2541	1.2723	573	718	148	Computer Science	2	0.7104	-302	-467
0	155 mph	2.0803	Tony	Modesto	729 m/s	0.8523	1.2691	244	-805	-593	Human Computer Interaction	321	1.593	-452	751
3	-249 mph	-0.6561	Chris	Moreno Valley	1237 m/s	-0.8808	1.8363	256	173	30	Computer Engineering	-1304	1.773	572	2353
3	-280 mph	1.132	Michael	Modesto	398 m/s	-0.0132	0.27	?	-468	411	Computer Engineering	519	0.3022	142	-273
9	-1163 mph	-0.1434	Chris	San Diego	789 m/s	-0.3067	-0.3531	1472	732	473	Computer Engineering	251	0.6347	802	-611
7	253 mph	1.3862	Andrew	Anaheim	238 m/s	-0.4026	1.3686	298	1090	2779	Robotics Engineering	283	1.0996	1298	702
7	-657 mph	0.2923	Vani	Anaheim	2019 m/s	0.4608	-0.721	-497	1944	207	Bioengineering	265	0.6509	1811	649
2	-729 mph	1.4149	Inan	San Jose	-1551 m/s	-0.0332	0.3976	618	-937	699	Natural Language Processing	643	0.7748	649	-2127
6	184 mph	0.5967	Sam	San Bernardino	712 m/s	0.9017	1.7418	145	274	-835	Statistics	1030	1.4493	956	-238
5	1276 mph	0.6601	Eriq	Bakersfield	-412 m/s	-0.5216	1.4128	1806	-147	736	Data Science	-517	0.9165	-1	2523
1	1949 mph	1.1549	Fabrice	Riverside	1268 m/s	1.8031	-0.5413	-503	949	35	Bioengineering	-2032	0.7522	2279	872
1	2172 mph	-0.0558	Fabrice	Riverside	2230 m/s	1.1034	1.1932	-713	NULL	184	Games and Playable Media	1281	0.8798	1341	584
4	-483 mph	1.8869	Lise	Santa Ana	1468 m/s	0.8163	1.6614	751	198	1521	Computer Science	-1233	0.7485	-88	-624
9	-624 mph	0.8716	Michael	San Diego	657 m/s	-0.182	1.2769	1159	89	412	Games and Playable Media	47	-0.507	662	-781
0	-487 mph	None	Tony	Oakland	-343 m/s	-0.111	1.3409	-249	-261	-96	Applied Mathematics	1080	0.6768	-393	-1633
4	1779 mph	1.6408	Lise	Santa Ana	-817 m/s	0.3036	1.041	1605	1628	-213	Computer Science	881	0.8248	796	481
5	945 mph	1.5392	Eriq	Long Beach	1448 m/s	0.6133	0.1703	766	421	1700	Data Science	2191	1.0062	-642	-419
0	946 mph	-0.3577	Tony	Irvine	650 m/s	0.8379	0.6137	-1128	1316	120	Bioinformatics	88	1.5819	422	-508
9	705 mph	0.0035	Lise	San Diego	-15 m/s	-0.7293	-0.2022	1441	-41	-135	Games and Playable Media	-3	1.9859	-490	-425
6	614 mph	0.3546	Sam	San Bernardino	1033 m/s	0.6314	0.6952	243	-424	305	Statistics	879	0.0645	611	1445
1	-150 mph	1.2923	Fabrice	Riverside	658 m/s	0.611	0.2126	968	1550	-666	Bioengineering	-1383	1.838	484	-541
1	1349 mph	1.1369	Fabrice	los angeles	293 m/s	-0.8455	0.0938	-74	466	1288	Bioengineering	-146	1.192	439	1342
6	994 mph	-1.133	Sam	San Bernardino	668 m/s	0.6122	-0.6212	745	1246	-350	Statistics	1337	1.1734	-1173	309
6	N/A	-0.2315	Sam	San Bernardino, Santa Clarita	190 m/s	0.5854	-0.1379	615	-177	310	Computer Game Design	618	0.0178	1160	1565
5	1121 mph	1.9243	Eriq	Bakersfield, Sacramento, Long Beach	908 m/s	0.4232	1.6814	705	-77	204	Data Science	490	-0.0012	2140	364
5	n/a	1.439	Eriq	Anaheim	-630 m/s	0.6919	1.4487	1232	315	590	Computer Engineering	-90	1.0843	-367	2566
8	831 mph	-0.9378	Vani	Chula Vista	88 m/s	1.275	1.45	1910	1505	401	Computer Game Design	-269	1.3163	-893	64
0	-945 mph	0.8768	Tony	Oakland	-988 m/s	0.4265	-0.1688	1076	609	535	Human Computer Interaction	-239	-0.5706	-326	217
8	685 mph	0.1366	vANI	Chula Vista	1973 m/s	0.8349	-1.2018	1263	43	501	Electrical Engineering	1084	0.1503	-17	47
3	-1073 mph	-0.8467	Chris	Moreno Valley	?	0.6766	1.7806	1532	516	1581	Computer Engineering	1737	1.0352	200	626
